  1.000000	  0.000000	 16.775117	  3.109170	  0.000000	  0.000000	  4.321274	 16.775117	  3.109170	  0.000000	  0.000000	  4.322525	 16.515919	  2.026406
  2.000000	 16.768000	 16.624893	  3.109771	  0.000000	  0.000000	  4.318436	 16.624893	  3.109771	  0.000000	  0.000000	  4.321854	 16.515919	  2.026406
  3.000000	 33.486000	 16.770562	  3.128477	  0.000000	  0.000000	  4.324142	 16.770562	  3.128477	  0.000000	  0.000000	  4.325455	 16.515919	  2.026406
  4.000000	 50.254000	 16.672224	  3.115353	  0.000000	  0.000000	  4.327499	 16.672224	  3.115353	  0.000000	  0.000000	  4.321671	 16.515919	  2.026406
  5.000000	 66.971000	 16.685679	  3.168561	  0.000000	  0.000000	  4.326935	 16.685679	  3.168561	  0.000000	  0.000000	  4.323700	 16.515919	  2.026406
  6.000000	 83.739000	 16.687090	  3.167131	  0.000000	  0.000000	  4.332291	 16.687090	  3.167131	  0.000000	  0.000000	  4.332794	 16.515919	  2.026406
  7.000000	100.553000	 16.668956	  3.089676	  0.000000	  0.000000	  4.326096	 16.668956	  3.089676	  0.000000	  0.000000	  4.329483	 16.515919	  2.026406
  8.000000	117.321000	 16.701671	  3.084425	  0.000000	  0.000000	  4.320587	 16.701671	  3.084425	  0.000000	  0.000000	  4.334595	 16.515919	  2.026406
  9.000000	134.039000	 16.673015	  3.000700	  0.000000	  0.000000	  4.322983	 16.673015	  3.000700	  0.000000	  0.000000	  4.320740	 16.515919	  2.026406
 10.000000	150.807000	 16.679733	  3.123754	  0.000000	  0.000000	  4.314896	 16.679733	  3.123754	  0.000000	  0.000000	  4.333054	 16.515919	  2.026406
 11.000000	167.621000	 16.758834	  3.137219	  0.000000	  0.000000	  4.320557	 16.758834	  3.137219	  0.000000	  0.000000	  4.322876	 16.515919	  2.026406
 12.000000	184.389000	 16.762618	  3.134743	  0.000000	  0.000000	  4.300873	 16.762618	  3.134743	  0.000000	  0.000000	  4.317505	 16.515919	  2.026406
 13.000000	201.106000	 16.692021	  3.137270	  0.000000	  0.000000	  4.311005	 16.692021	  3.137270	  0.000000	  0.000000	  4.310944	 16.515919	  2.026406
 14.000000	217.874000	 16.664552	  3.035959	  0.000000	  0.000000	  4.306732	 16.664552	  3.035959	  0.000000	  0.000000	  4.298737	 16.515919	  2.026406
 15.000000	234.689000	 14.844868	  3.492260	  0.000000	  0.000000	  4.294556	 14.844868	  3.492260	  0.000000	  0.000000	  4.313477	 16.515919	  2.026406
 16.000000	251.466000	 13.296376	  3.724103	  0.000000	  0.000000	  4.314270	 13.296376	  3.724103	  0.000000	  0.000000	  4.312668	 16.515919	  2.026406
 17.000000	268.173000	 13.319027	  3.680758	  0.000000	  0.000000	  4.296936	 13.319027	  3.680758	  0.000000	  0.000000	  4.297058	 16.515919	  2.026406
 18.000000	284.941000	 13.272118	  3.703890	  0.000000	  0.000000	  4.298309	 13.272118	  3.703890	  0.000000	  0.000000	  4.293442	 16.515919	  2.026406
 19.000000	301.755000	 13.325327	  3.691247	  0.000000	  0.000000	  4.297958	 13.325327	  3.691247	  0.000000	  0.000000	  4.299271	 16.515919	  2.026406
 20.000000	318.523000	 13.195604	  3.602008	  0.000000	  0.000000	  4.298569	 13.195604	  3.602008	  0.000000	  0.000000	  4.288345	 16.515919	  2.026406
 21.000000	335.236000	 13.207060	  3.692314	  0.000000	  0.000000	  4.287857	 13.207060	  3.692314	  0.000000	  0.000000	  4.281906	 16.515919	  2.026406
