1135582	63596055961690	0	0	55	0
1135582	63596055961708	0	0	55	0
1135582	63596055961724	0	0	55	0
1135582	63596055961740	0	0	55	0
1135582	63596055961757	0	0	55	0
1135582	63596055961774	0	0	55	0
1135582	63596055961807	0	0	55	0
1135582	63596055961824	0	0	55	0
1135582	63596055961840	0	0	55	0
1135582	63596055961857	0	0	55	0
1135582	63596055961873	0	0	55	0
1135582	63596055961890	0	0	55	0
1135582	63596055961906	0	0	55	0
1135582	63596055961923	0	0	55	0
1135582	63596055961939	0	0	55	0
1135582	63596055961957	0	0	55	0
1135582	63596055961973	0	0	55	0
1135582	63596055961990	0	0	55	0
1135582	63596055962006	0	0	55	0
1135582	63596055962023	0	0	55	0
1135582	63596055962040	0	0	55	0
1135582	63596055962057	970	991	55	1
1135582	63596055962083	970	991	55	1
1135582	63596055962090	970	991	55	1
1135582	63596055962106	970	991	55	1
1135582	63596055962122	970	991	55	1
1135582	63596055962140	970	991	55	1
1135582	63596055962157	970	991	55	1
1135582	63596055962173	970	991	55	1
1135582	63596055962190	970	991	55	1
1135582	63596055962207	970	991	55	1
1135582	63596055962223	970	991	55	1
1135582	63596055962240	970	991	55	1
1135582	63596055962257	970	991	55	1
1135582	63596055962273	970	991	55	1
1135582	63596055962290	970	991	55	1
1135582	63596055962306	970	991	55	1
1135582	63596055962322	970	991	55	1
1135582	63596055962339	970	991	55	1
1135582	63596055962355	970	991	55	1
1135582	63596055962373	970	991	55	1
1135582	63596055962390	970	991	55	1
1135582	63596055962407	970	991	55	1
1135582	63596055962423	970	991	55	1
1135582	63596055962440	970	991	55	1
1135582	63596055962457	970	991	55	1
1135582	63596055962473	970	991	55	1
1135582	63596055962490	970	991	55	1
1135582	63596055962506	970	991	55	1
1135582	63596055962522	970	991	55	1
1135582	63596055962540	970	991	55	1
1135582	63596055962556	970	991	55	1
1135582	63596055962591	970	991	55	1
1135582	63596055962606	970	991	55	1
1135582	63596055962640	970	991	55	1
1135582	63596055962656	970	991	55	1
1135582	63596055962673	970	991	55	1
1135582	63596055962690	970	991	55	1
1135582	63596055962706	970	991	55	1
1135582	63596055962722	970	991	55	1
1135582	63596055962739	970	991	55	1
1135582	63596055962755	970	991	55	1
1135582	63596055962773	970	991	55	1
1135582	63596055962789	970	991	55	1
1135582	63596055962806	970	991	55	1
1135582	63596055962823	970	991	55	1
1135582	63596055962839	970	991	55	1
1135582	63596055962856	970	991	55	1
1135582	63596055962872	970	991	55	1
1135582	63596055962889	970	991	55	1
1135582	63596055962906	970	991	55	1
1135582	63596055962922	970	991	55	1
1135582	63596055962938	970	991	55	1
1135582	63596055962956	970	991	55	1
1135582	63596055962972	970	991	55	1
1135582	63596055962989	970	991	55	1
1135582	63596055963006	970	991	55	1
1135582	63596055963022	970	991	55	1
1135582	63596055963039	970	991	55	1
1135582	63596055963056	970	991	55	1
1135582	63596055963073	970	991	55	1
1135582	63596055963089	970	991	55	1
1135582	63596055963106	970	991	55	1
1135582	63596055963122	970	991	55	1
1135582	63596055963138	970	991	55	1
1135582	63596055963154	970	991	55	1
1135582	63596055963171	970	991	55	1
1135582	63596055963189	970	991	55	1
1135582	63596055963205	970	991	55	1
1135582	63596055963222	970	991	55	1
1135582	63596055963239	970	991	55	1
1135582	63596055963255	970	991	55	1
1135582	63596055963272	970	991	55	1
1135582	63596055963289	970	991	55	1
1135582	63596055963305	970	991	55	1
1135582	63596055963322	970	991	55	1
1135582	63596055963338	970	991	55	1
1135582	63596055963356	970	991	55	1
1135582	63596055963372	970	991	55	1
1135582	63596055963389	970	991	55	1
1135582	63596055963406	970	991	55	1
1135582	63596055963422	970	991	55	1
1135582	63596055963439	970	991	55	1
1135582	63596055963455	970	991	55	1
1135582	63596055963472	970	991	55	1
1135582	63596055963489	970	991	55	1
1135582	63596055963505	970	991	55	1
1135582	63596055963522	970	991	55	1
1135582	63596055963538	970	991	55	1
1135582	63596055963554	970	991	55	1
1135582	63596055963589	970	991	55	1
1135582	63596055963605	970	991	55	1
1135582	63596055963639	970	991	55	1
1135582	63596055963655	970	991	55	1
1135582	63596055963672	970	991	55	1
1135582	63596055963689	970	991	55	1
1135582	63596055963705	970	991	55	1
1135582	63596055963722	970	991	55	1
1135582	63596055963738	970	991	55	1
1135582	63596055963754	970	991	55	1
1135582	63596055963788	970	991	55	1
1135582	63596055963821	970	991	55	1
1135582	63596055963838	970	991	55	1
1135582	63596055963855	970	991	55	1
1135582	63596055963872	970	991	55	1
1135582	63596055963888	970	991	55	1
1135582	63596055963905	970	991	55	1
1135582	63596055963921	970	991	55	1
1135582	63596055963938	970	991	55	1
1135582	63596055963954	970	991	55	1
1135582	63596055963970	970	991	55	1
1135582	63596055963987	970	991	55	1
1135582	63596055964005	970	991	55	1
1135582	63596055964022	970	991	55	1
1135582	63596055964038	970	991	55	1
1135582	63596055964055	970	991	55	1
1135582	63596055964088	0	0	55	0
1135582	63596055964072	0	0	55	0
1135582	63596055964104	0	0	55	0
1135582	63596055964121	0	0	55	0
1135582	63596055964138	0	0	55	0
1135582	63596055964154	0	0	55	0
1135582	63596055964170	0	0	55	0
1135582	63596055964188	0	0	55	0
1135582	63596055964221	0	0	55	0
1135582	63596055964205	0	0	55	0
1135582	63596055964238	161	166	55	2
1135582	63596055964254	161	166	55	2
1135582	63596055964271	161	166	55	2
1135582	63596055964288	161	166	55	2
1135582	63596055964321	161	166	55	2
1135582	63596055964337	161	166	55	2
1135582	63596055964354	161	166	55	2
1135582	63596055964370	161	166	55	2
1135582	63596055964387	0	0	55	0
1135582	63596055964403	0	0	55	0
1135582	63596055964421	0	0	55	0
1135582	63596055964438	0	0	55	0
1135582	63596055964454	0	0	55	0
1135582	63596055964471	0	0	55	0
1135582	63596055964488	0	0	55	0
1135582	63596055964504	0	0	55	0
1135582	63596055964521	0	0	55	0
1135582	63596055964554	0	0	55	0
1135582	63596055964538	0	0	55	0
1135582	63596055964586	0	0	55	0
1135582	63596055964604	0	0	55	0
1135582	63596055964621	0	0	55	0
1135582	63596055964654	0	0	55	0
1135582	63596055964670	0	0	55	0
1135582	63596055964688	0	0	55	0
1135582	63596055964704	0	0	55	0
1135582	63596055964721	0	0	55	0
1135582	63596055964737	0	0	55	0
1135582	63596055964754	0	0	55	0
1135582	63596055964786	0	0	55	0
1135582	63596055964803	0	0	55	0
1135582	63596055964819	0	0	55	0
1135582	63596055964837	0	0	55	0
1135582	63596055964870	0	0	55	0
1135582	63596055964887	0	0	55	0
1135582	63596055964904	0	0	55	0
1135582	63596055964920	0	0	55	0
1135582	63596055964937	0	0	55	0
1135582	63596055964954	0	0	55	0
1135582	63596055964970	0	0	55	0
1135582	63596055964986	0	0	55	0
1135582	63596055965004	0	0	55	0
1135582	63596055965020	0	0	55	0
