0	-12354	0	0	55	0
0	-12346	0	0	55	0
0	-12337	0	0	55	0
0	-12329	0	0	55	0
0	-12321	1470	782	55	1
0	-12312	1470	782	55	1
0	-12304	1470	782	55	1
0	-12296	1470	782	55	1
0	-12287	1470	782	55	1
0	-12279	1470	782	55	1
0	-12271	1470	782	55	1
0	-12262	1470	782	55	1
0	-12254	1470	782	55	1
0	-12246	1470	782	55	1
0	-12237	1470	782	55	1
0	-12229	1470	782	55	1
0	-12221	1470	782	55	1
0	-12212	1470	782	55	1
0	-12204	1470	782	55	1
0	-12196	1470	782	55	1
0	-12187	1470	782	55	1
0	-12179	1470	782	55	1
0	-12171	1470	782	55	1
0	-12162	1470	782	55	1
0	-12154	1470	782	55	1
0	-12146	1470	782	55	1
0	-12137	1470	782	55	1
0	-12129	1470	782	55	1
0	-12121	1470	782	55	1
0	-12112	1470	782	55	1
0	-12104	1470	782	55	1
0	-12096	1470	782	55	1
0	-12087	1470	782	55	1
0	-12079	1470	782	55	1
0	-12071	1470	782	55	1
0	-12062	0	0	55	0
0	-12054	0	0	55	0
0	-12046	0	0	55	0
0	-12037	0	0	55	0
0	-12029	0	0	55	0
0	-12021	0	0	55	0
0	-12012	0	0	55	0
0	-12004	0	0	55	0
0	-11996	0	0	55	0
0	-11987	1056	998	55	2
0	-11979	1056	998	55	2
0	-11971	1056	998	55	2
0	-11962	1056	998	55	2
0	-11954	1056	998	55	2
0	-11946	1056	998	55	2
0	-11937	0	0	55	0
0	-11929	0	0	55	0
0	-11921	0	0	55	0
0	-11912	1038	1075	55	3
0	-11904	1038	1075	55	3
0	-11896	1038	1075	55	3
0	-11887	1038	1075	55	3
0	-11879	1038	1075	55	3
0	-11871	1038	1075	55	3
0	-11862	0	0	55	0
0	-11854	0	0	55	0
0	-11846	0	0	55	0
0	-11837	0	0	55	0
0	-11829	0	0	55	0
0	-11821	0	0	55	0
0	-11812	0	0	55	0
0	-11804	0	0	55	0
0	-11796	0	0	55	0
0	-11787	996	873	55	4
0	-11779	996	873	55	4
0	-11771	996	873	55	4
0	-11762	996	873	55	4
0	-11754	996	873	55	4
0	-11746	996	873	55	4
0	-11737	996	873	55	4
0	-11729	996	873	55	4
0	-11721	996	873	55	4
0	-11712	996	873	55	4
0	-11704	996	873	55	4
0	-11696	996	873	55	4
0	-11687	1029	969	55	5
0	-11679	1029	969	55	5
0	-11671	1029	969	55	5
0	-11662	1029	969	55	5
0	-11654	1029	969	55	5
0	-11646	1029	969	55	5
0	-11637	1029	969	55	5
0	-11629	1029	969	55	5
0	-11621	1029	969	55	5
0	-11612	0	0	55	0
0	-11604	0	0	55	0
0	-11596	0	0	55	0
0	-11587	1009	914	55	6
0	-11579	1009	914	55	6
0	-11571	1009	914	55	6
0	-11562	1009	914	55	6
0	-11554	1009	914	55	6
0	-11546	1009	914	55	6
0	-11537	1009	914	55	6
0	-11529	1009	914	55	6
0	-11521	1009	914	55	6
0	-11512	1009	914	55	6
0	-11504	1009	914	55	6
0	-11496	1009	914	55	6
0	-11487	1009	914	55	6
0	-11479	1009	914	55	6
0	-11471	1009	914	55	6
0	-11462	1009	914	55	6
0	-11454	1009	914	55	6
0	-11446	1009	914	55	6
0	-11437	1009	914	55	6
0	-11429	1009	914	55	6
0	-11421	1009	914	55	6
0	-11412	1009	914	55	6
0	-11404	1009	914	55	6
0	-11396	1009	914	55	6
0	-11387	1009	914	55	6
0	-11379	1009	914	55	6
0	-11371	1009	914	55	6
0	-11362	1009	914	55	6
0	-11354	1009	914	55	6
0	-11346	1009	914	55	6
0	-11337	1009	914	55	6
0	-11329	1009	914	55	6
0	-11321	1009	914	55	6
0	-11312	1009	914	55	6
0	-11304	1009	914	55	6
0	-11296	1009	914	55	6
0	-11287	1009	914	55	6
0	-11279	1009	914	55	6
0	-11271	1009	914	55	6
0	-11262	1009	914	55	6
0	-11254	1009	914	55	6
0	-11246	1009	914	55	6
0	-11237	1009	914	55	6
0	-11229	1009	914	55	6
0	-11221	1009	914	55	6
0	-11212	1009	914	55	6
0	-11204	1009	914	55	6
0	-11196	1009	914	55	6
0	-11187	1009	914	55	6
0	-11179	1009	914	55	6
0	-11171	1009	914	55	6
0	-11162	1009	914	55	6
0	-11154	1009	914	55	6
0	-11146	1009	914	55	6
0	-11137	1009	914	55	6
0	-11129	1009	914	55	6
0	-11121	1009	914	55	6
0	-11112	1012	927	55	7
0	-11104	1012	927	55	7
0	-11096	1012	927	55	7
0	-11087	1012	927	55	7
0	-11079	1012	927	55	7
0	-11071	1012	927	55	7
0	-11062	1012	927	55	7
0	-11054	1012	927	55	7
0	-11046	1012	927	55	7
0	-11037	1012	927	55	7
0	-11029	1012	927	55	7
0	-11021	1012	927	55	7
0	-11012	1012	927	55	7
0	-11004	1012	927	55	7
0	-10996	1012	927	55	7
0	-10988	1012	927	55	7
0	-10979	1012	927	55	7
0	-10971	1012	927	55	7
0	-10962	1012	927	55	7
0	-10954	1012	927	55	7
0	-10946	1012	927	55	7
0	-10938	1012	927	55	7
0	-10929	1012	927	55	7
0	-10921	1012	927	55	7
0	-10913	1012	927	55	7
0	-10904	1012	927	55	7
0	-10896	1012	927	55	7
0	-10887	1012	927	55	7
0	-10879	1012	927	55	7
0	-10871	1012	927	55	7
0	-10862	1012	927	55	7
0	-10854	1012	927	55	7
0	-10846	1012	927	55	7
0	-10838	1012	927	55	7
0	-10829	1012	927	55	7
0	-10821	1012	927	55	7
0	-10813	1012	927	55	7
0	-10804	1012	927	55	7
0	-10796	1012	927	55	7
0	-10788	1012	927	55	7
0	-10779	1012	927	55	7
0	-10771	1012	927	55	7
0	-10763	1012	927	55	7
0	-10754	1012	927	55	7
0	-10746	1012	927	55	7
0	-10738	1012	927	55	7
0	-10729	1012	927	55	7
0	-10721	1012	927	55	7
0	-10712	1012	927	55	7
0	-10704	1012	927	55	7
0	-10696	1012	927	55	7
0	-10688	1012	927	55	7
0	-10679	1012	927	55	7
0	-10671	1012	927	55	7
0	-10663	1012	927	55	7
0	-10654	1012	927	55	7
0	-10646	1012	927	55	7
0	-10638	1012	927	55	7
0	-10629	1012	927	55	7
0	-10621	1012	927	55	7
0	-10612	1012	927	55	7
0	-10604	1012	927	55	7
0	-10596	1012	927	55	7
0	-10588	1012	927	55	7
0	-10579	1012	927	55	7
0	-10571	1012	927	55	7
0	-10563	1012	927	55	7
0	-10554	1012	927	55	7
0	-10546	1012	927	55	7
0	-10538	1012	927	55	7
0	-10529	1012	927	55	7
0	-10521	1012	927	55	7
0	-10513	1012	927	55	7
