0	-11796	1065	0	633	1440	55	0
0	-11787	1098	1113	695	671	55	4
0	-11779	1120	557	727	1055	55	4
0	-11771	1142	0	758	1440	55	4
0	-11762	1118	1045	753	542	55	4
0	-11754	1134	523	763	991	55	4
0	-11746	1151	0	773	1440	55	4
0	-11737	1194	1039	787	562	55	4
0	-11729	1170	521	763	1000	55	4
0	-11721	1146	0	739	1440	55	4
0	-11712	1118	1036	708	550	55	4
0	-11704	1097	519	689	994	55	4
0	-11696	1075	0	670	1440	55	4
0	-11687	1077	1055	724	580	55	5
0	-11679	1123	529	777	1009	55	5
0	-11671	1169	0	830	1440	55	5
0	-11662	1176	0	798	1440	55	5
0	-11654	1147	0	769	1440	55	5
0	-11646	1119	0	739	1440	55	5
0	-11637	1151	1049	798	581	55	5
0	-11629	1134	526	805	1009	55	5
0	-11621	1118	0	813	1440	55	5
0	-11612	1093	1019	744	536	55	0
0	-11604	1117	509	737	988	55	0
0	-11596	1141	0	730	1440	55	0
0	-11587	1155	0	798	1440	55	6
0	-11579	1152	0	805	1440	55	6
0	-11571	1149	0	813	1440	55	6
0	-11562	1144	1036	792	570	55	6
0	-11554	1143	521	784	1003	55	6
0	-11546	1143	0	776	1440	55	6
0	-11537	1143	1042	791	570	55	6
0	-11529	1158	522	807	1005	55	6
0	-11521	1172	0	822	1440	55	6
0	-11512	1158	1070	769	584	55	6
0	-11504	1136	536	757	1011	55	6
0	-11496	1115	0	745	1440	55	6
0	-11487	1144	1059	768	584	55	6
0	-11479	1128	530	744	1011	55	6
0	-11471	1112	0	719	1440	55	6
0	-11462	1111	0	718	1440	55	6
0	-11454	1110	0	717	1440	55	6
0	-11446	1109	0	715	1440	55	6
0	-11437	1055	1052	665	574	55	6
0	-11429	1087	527	704	1007	55	6
0	-11421	1119	0	742	1440	55	6
0	-11412	1147	1022	768	574	55	6
0	-11404	1122	513	742	1006	55	6
0	-11396	1097	0	716	1440	55	6
0	-11387	1092	1065	708	600	55	6
0	-11379	1110	533	725	1019	55	6
0	-11371	1128	0	741	1440	55	6
0	-11362	1126	1083	744	604	55	6
0	-11354	1122	540	739	1023	55	6
0	-11346	1118	0	734	1440	55	6
0	-11337	1130	1062	759	568	55	6
0	-11329	1129	530	757	1005	55	6
0	-11321	1128	0	755	1440	55	6
0	-11312	1146	1047	771	587	55	6
0	-11304	1137	524	766	1013	55	6
0	-11296	1129	0	761	1440	55	6
0	-11287	1119	1041	759	571	55	6
0	-11279	1129	521	769	1005	55	6
0	-11271	1140	0	778	1440	55	6
0	-11262	1138	1033	739	590	55	6
0	-11254	1142	517	733	1015	55	6
0	-11246	1146	0	727	1440	55	6
0	-11237	1123	1051	698	578	55	6
0	-11229	1132	527	715	1008	55	6
0	-11221	1141	0	732	1440	55	6
0	-11212	1144	0	735	1440	55	6
0	-11204	1147	0	738	1440	55	6
0	-11196	1150	0	742	1440	55	6
0	-11187	1164	1067	794	615	55	6
0	-11179	1160	535	784	1026	55	6
0	-11171	1157	0	774	1440	55	6
0	-11162	1154	1059	758	608	55	6
0	-11154	1149	530	756	1024	55	6
0	-11146	1143	0	755	1440	55	6
0	-11137	1131	1055	700	598	55	6
0	-11129	1107	526	672	1021	55	6
0	-11121	1084	0	645	1440	55	6
0	-11112	1088	0	711	1440	55	7
0	-11104	1088	0	716	1440	55	7
0	-11096	1087	0	720	1440	55	7
0	-11087	1116	0	698	1440	55	7
0	-11079	1131	0	714	1440	55	7
0	-11071	1146	0	730	1440	55	7
0	-11062	1145	1075	733	606	55	7
0	-11054	1145	541	725	1021	55	7
0	-11046	1146	0	716	1440	55	7
0	-11037	1137	1087	698	619	55	7
0	-11029	1146	544	699	1029	55	7
0	-11021	1155	0	700	1440	55	7
0	-11012	1109	1050	671	588	55	7
0	-11004	1101	522	675	1017	55	7
0	-10996	1093	0	678	1440	55	7
0	-10988	1124	0	691	1440	55	7
0	-10979	1134	0	706	1440	55	7
0	-10971	1144	0	720	1440	55	7
0	-10962	1138	1058	761	609	55	7
0	-10954	1129	532	747	1022	55	7
0	-10946	1121	0	733	1440	55	7
0	-10938	1139	1070	711	592	55	7
0	-10929	1122	535	695	1016	55	7
0	-10921	1105	0	679	1440	55	7
0	-10913	1079	0	683	1440	55	7
0	-10904	1088	0	686	1440	55	7
0	-10896	1096	0	690	1440	55	7
0	-10887	1127	0	714	1440	55	7
0	-10879	1118	0	711	1440	55	7
0	-10871	1110	0	708	1440	55	7
0	-10862	1117	0	718	1440	55	7
0	-10854	1125	0	727	1440	55	7
0	-10846	1133	0	737	1440	55	7
0	-10838	1117	1046	746	584	55	7
0	-10829	1099	523	726	1012	55	7
0	-10821	1080	0	706	1440	55	7
0	-10813	1059	0	686	1440	55	7
0	-10804	1070	0	698	1440	55	7
0	-10796	1080	0	710	1440	55	7
0	-10788	1079	1049	724	554	55	7
0	-10779	1074	525	720	997	55	7
0	-10771	1069	0	716	1440	55	7
0	-10763	1091	1048	712	589	55	7
0	-10754	1094	524	717	1014	55	7
0	-10746	1096	0	722	1440	55	7
0	-10738	1085	1066	703	592	55	7
0	-10729	1113	533	720	1016	55	7
0	-10721	1141	0	737	1440	55	7
0	-10712	1142	1063	747	581	55	7
0	-10704	1127	535	742	1008	55	7
0	-10696	1112	0	738	1440	55	7
0	-10688	1121	1054	745	588	55	7
0	-10679	1122	527	738	1013	55	7
0	-10671	1122	0	731	1440	55	7
0	-10663	1133	1053	745	569	55	7
0	-10654	1134	528	756	1003	55	7
0	-10646	1135	0	767	1440	55	7
0	-10638	1141	1060	791	589	55	7
0	-10629	1147	533	795	1012	55	7
0	-10621	1153	0	799	1440	55	7
0	-10612	1142	1052	768	559	55	7
0	-10604	1153	525	765	1001	55	7
0	-10596	1165	0	762	1440	55	7
0	-10588	1169	1043	750	566	55	7
0	-10579	1152	524	745	1001	55	7
0	-10571	1134	0	741	1440	55	7
0	-10563	1119	1050	728	589	55	7
0	-10554	1118	525	729	1014	55	7
0	-10546	1117	0	731	1440	55	7
0	-10538	1115	1036	753	574	55	7
0	-10529	1121	520	758	1005	55	7
0	-10521	1127	0	764	1440	55	7
0	-10513	1123	1047	747	546	55	7
0	-10504	1125	523	750	993	55	7
0	-10496	1127	0	752	1440	55	7
0	-10488	1130	1038	770	571	55	7
0	-10479	1111	520	750	1005	55	7
0	-10471	1091	0	730	1440	55	7
0	-10463	1067	1039	770	562	55	0
0	-10454	1090	517	797	1003	55	0
0	-10446	1113	0	823	1440	55	0
0	-10438	1173	1051	823	585	55	0
0	-10429	1150	528	796	1010	55	0
0	-10421	1127	0	768	1440	55	0
0	-10413	1065	0	654	1440	55	8
0	-10404	1061	0	648	1440	55	8
0	-10396	1058	0	641	1440	55	8
0	-10388	1074	1072	695	571	55	8
0	-10379	1075	537	695	1005	55	8
0	-10371	1076	0	695	1440	55	8
0	-10363	1047	1058	673	588	55	8
0	-10354	1084	525	715	1018	55	8
0	-10346	1120	0	756	1440	55	8
0	-10338	1119	0	766	1440	55	8
0	-10329	1080	0	736	1440	55	8
0	-10321	1042	0	706	1440	55	8
0	-10313	1069	1067	734	579	55	8
0	-10304	1107	534	751	1010	55	8
0	-10296	1146	0	768	1440	55	8
0	-10288	1144	0	762	1440	55	8
0	-10279	1137	0	765	1440	55	8
0	-10271	1130	0	768	1440	55	8
0	-10263	1117	1066	751	564	55	8
0	-10254	1111	530	739	1005	55	8
0	-10246	1106	0	727	1440	55	8
0	-10238	1116	1052	726	600	55	8
0	-10229	1117	528	736	1018	55	8
0	-10221	1118	0	745	1440	55	8
0	-10213	1134	1058	789	611	55	8
0	-10204	1124	529	775	1026	55	8
0	-10196	1114	0	760	1440	55	8
0	-10188	1126	0	780	1440	55	8
0	-10179	1138	0	801	1440	55	8
0	-10171	1150	0	821	1440	55	8
0	-10163	1144	1047	775	595	55	8
0	-10154	1129	524	754	1017	55	8
0	-10146	1115	0	734	1440	55	8
0	-10138	1121	1134	760	693	55	8
0	-10129	1121	567	763	1067	55	8
0	-10121	1120	0	766	1440	55	8
0	-10113	1069	1036	694	546	55	0
0	-10104	1070	518	689	993	55	0
0	-10096	1071	0	685	1440	55	0
0	-10088	1138	1037	753	547	55	9
0	-10079	1161	519	777	993	55	9
0	-10071	1185	0	802	1440	55	9
0	-10063	1165	0	776	1440	55	9
0	-10054	1161	0	790	1440	55	9
0	-10046	1157	0	804	1440	55	9
0	-10038	1133	1045	760	551	55	9
0	-10029	1114	522	715	996	55	9
0	-10021	1095	0	669	1440	55	9
0	-10013	1086	1008	653	547	55	9
0	-10004	1105	504	684	994	55	9
0	-9996	1124	0	714	1440	55	9
0	-9988	1148	1039	823	553	55	10
0	-9979	1140	519	816	996	55	10
0	-9971	1132	0	809	1440	55	10
0	-9963	1130	1038	756	558	55	10
0	-9954	1108	514	734	1003	55	10
0	-9946	1086	0	712	1440	55	10
0	-9938	1108	0	735	1440	55	10
0	-9929	1129	0	759	1440	55	10
0	-9921	1150	0	782	1440	55	10
0	-9913	1155	1032	811	545	55	10
0	-9904	1130	516	781	992	55	10
0	-9896	1105	0	750	1440	55	10
0	-9888	1072	1038	715	563	55	10
0	-9879	1104	519	737	1002	55	10
0	-9871	1136	0	758	1440	55	10
0	-9863	1182	1043	797	574	55	10
0	-9854	1144	521	776	1007	55	10
0	-9846	1107	0	756	1440	55	10
0	-9838	1063	1064	702	593	55	10
0	-9829	1083	532	718	1017	55	10
0	-9821	1103	0	733	1440	55	10
0	-9813	1117	1032	758	582	55	10
0	-9804	1094	516	737	1011	55	10
0	-9796	1072	0	716	1440	55	10
0	-9788	1040	1040	701	615	55	10
0	-9779	1048	520	701	1028	55	10
0	-9771	1055	0	701	1440	55	10
0	-9763	1109	1069	771	647	55	0
0	-9754	1127	535	794	1043	55	0
0	-9746	1145	0	817	1440	55	0
0	-9738	1100	1037	732	570	55	0
0	-9729	1077	518	708	1005	55	0
0	-9721	1053	0	684	1440	55	0
0	-9713	1130	0	754	1440	55	0
0	-9704	1112	355	743	1159	55	0
0	-9696	1093	710	732	877	55	0
0	-9688	1075	1065	722	596	55	0
0	-9679	1063	530	725	1020	55	0
0	-9671	1052	0	729	1440	55	0
0	-9663	1032	1055	739	612	55	0
0	-9654	1089	526	814	1028	55	0
0	-9646	1146	0	889	1440	55	0
0	-9638	1133	0	838	1440	55	0
0	-9629	1129	0	804	1440	55	0
0	-9621	1125	0	769	1440	55	0
0	-9613	1195	0	922	1440	55	0
0	-9604	1183	0	921	1440	55	0
0	-9596	1170	0	920	1440	55	0
0	-9588	1131	0	834	1440	55	11
0	-9579	1123	0	818	1440	55	11
0	-9571	1115	0	802	1440	55	11
0	-9563	1099	0	777	1440	55	11
0	-9554	1074	0	762	1440	55	11
0	-9546	1049	0	748	1440	55	11
0	-9538	1056	0	758	1440	55	11
0	-9529	1083	0	773	1440	55	11
0	-9521	1110	0	787	1440	55	11
0	-9513	1155	1158	856	730	55	0
0	-9504	1184	576	877	1087	55	0
0	-9496	1213	0	898	1440	55	0
0	-9488	1180	0	826	1440	55	0
0	-9479	1164	0	818	1440	55	0
0	-9471	1148	0	810	1440	55	0
0	-9463	1241	1049	924	632	55	0
0	-9454	1202	524	882	1036	55	0
0	-9446	1162	0	840	1440	55	0
0	-9438	1083	1113	717	296	55	0
0	-9429	1102	556	747	868	55	12
0	-9421	1122	0	777	1440	55	12
0	-9413	1117	0	779	1440	55	12
0	-9404	1123	0	773	1440	55	12
0	-9396	1128	0	767	1440	55	12
0	-9388	1108	1087	722	622	55	12
0	-9379	1104	544	723	1031	55	12
0	-9371	1100	0	724	1440	55	12
0	-9363	1100	0	755	1440	55	12
0	-9354	1073	0	723	1440	55	12
0	-9346	1045	0	690	1440	55	12
0	-9338	1035	1061	686	596	55	12
0	-9329	1063	531	721	1018	55	12
0	-9321	1091	0	756	1440	55	12
0	-9313	1183	1026	855	600	55	0
0	-9304	1149	513	825	1020	55	0
0	-9296	1115	0	795	1440	55	0
0	-9288	1045	1093	732	618	55	13
0	-9279	1078	546	753	1029	55	13
0	-9271	1110	0	775	1440	55	13
0	-9263	1130	0	762	1440	55	13
0	-9254	1139	0	748	1440	55	13
0	-9246	1149	0	734	1440	55	13
0	-9238	1129	1064	758	592	55	13
0	-9229	1099	532	741	1016	55	13
0	-9221	1068	0	723	1440	55	13
0	-9213	1044	0	616	1440	55	14
0	-9204	1068	0	638	1440	55	14
0	-9196	1092	0	661	1440	55	14
0	-9188	1094	0	665	1440	55	14
0	-9179	1106	0	691	1440	55	14
0	-9171	1118	0	718	1440	55	14
0	-9163	1193	1070	848	582	55	0
0	-9154	1180	535	819	1011	55	0
0	-9146	1168	0	789	1440	55	0
0	-9138	1115	0	711	1440	55	15
0	-9129	1148	0	753	1440	55	15
0	-9121	1181	0	795	1440	55	15
0	-9113	1170	1084	793	618	55	15
0	-9104	1145	543	774	1028	55	15
0	-9096	1121	0	754	1440	55	15
0	-9088	1109	1087	759	631	55	15
0	-9079	1065	544	723	1036	55	15
0	-9071	1021	0	686	1440	55	15
0	-9063	1062	1100	718	650	55	15
0	-9054	1099	552	757	1043	55	15
0	-9046	1136	0	796	1440	55	15
0	-9038	1154	0	846	1440	55	15
0	-9029	1165	0	847	1440	55	15
0	-9021	1176	0	848	1440	55	15
0	-9013	1141	1069	780	566	55	16
0	-9004	1162	534	837	1003	55	16
0	-8996	1183	0	894	1440	55	16
0	-8988	1156	1092	858	642	55	16
0	-8979	1166	548	816	1039	55	16
0	-8971	1175	0	774	1440	55	16
0	-8963	1351	0	989	1440	55	0
0	-8954	1266	0	936	1440	55	0
0	-8946	1180	0	883	1440	55	0
0	-8938	1091	0	777	1440	55	0
0	-8929	1135	0	813	1440	55	0
0	-8921	1179	0	850	1440	55	0
0	-8913	1120	1113	753	645	55	0
0	-8904	1077	556	708	1043	55	0
0	-8896	1035	0	664	1440	55	0
0	-8888	1067	1116	741	633	55	17
0	-8879	1120	560	760	1036	55	17
0	-8871	1174	0	779	1440	55	17
0	-8863	1167	1111	744	617	55	17
0	-8854	1117	555	724	1028	55	17
0	-8846	1066	0	703	1440	55	17
0	-8838	1042	1057	685	592	55	17
0	-8829	1076	529	721	1015	55	17
0	-8821	1109	0	758	1440	55	17
0	-8813	1132	1102	766	636	55	17
0	-8804	1125	551	747	1038	55	17
0	-8796	1118	0	728	1440	55	17
0	-8788	1117	1089	697	627	55	17
0	-8779	1144	545	722	1034	55	17
0	-8771	1171	0	747	1440	55	17
0	-8763	1181	0	785	1440	55	17
0	-8754	1153	0	770	1440	55	17
0	-8746	1126	0	754	1440	55	17
0	-8738	1163	1083	858	607	55	0
0	-8729	1181	542	869	1023	55	0
0	-8721	1198	0	880	1440	55	0
0	-8713	1125	0	720	1440	55	18
0	-8704	1119	0	719	1440	55	18
0	-8696	1113	0	719	1440	55	18
0	-8688	1117	1060	714	575	55	18
0	-8679	1131	529	712	1009	55	18
0	-8671	1144	0	709	1440	55	18
0	-8663	1144	1080	720	612	55	18
0	-8654	1155	541	763	1025	55	18
0	-8646	1165	0	806	1440	55	18
0	-8638	1169	0	802	1440	55	18
0	-8629	1177	0	815	1440	55	18
0	-8621	1185	0	828	1440	55	18
0	-8613	1211	1085	891	649	55	0
0	-8604	1123	542	814	1044	55	0
0	-8596	1035	0	737	1440	55	0
0	-8588	1071	0	835	1440	55	0
0	-8579	1079	0	841	1440	55	0
0	-8571	1087	0	847	1440	55	0
0	-8563	1017	0	689	1440	55	19
0	-8554	1072	0	741	1440	55	19
0	-8546	1127	0	793	1440	55	19
0	-8538	1110	1061	766	597	55	19
0	-8529	1071	533	731	1017	55	19
0	-8521	1031	0	695	1440	55	19
0	-8513	1050	1055	735	608	55	19
0	-8504	1111	528	874	1024	55	0
0	-8496	1171	0	1013	1440	55	0
0	-8488	1155	0	974	1440	55	0
0	-8479	1101	0	841	1440	55	0
0	-8471	1047	0	708	1440	55	0
0	-8463	1083	1072	737	641	55	0
0	-8454	1165	536	794	1041	55	20
0	-8446	1246	0	852	1440	55	20
0	-8438	1184	0	809	1440	55	20
0	-8429	1134	0	773	1440	55	20
0	-8421	1084	0	736	1440	55	20
0	-8413	1082	1093	686	671	55	20
0	-8404	1046	541	664	1059	55	20
0	-8396	1011	0	643	1440	55	20
0	-8388	1030	1074	663	618	55	20
0	-8379	1024	537	657	1029	55	20
0	-8371	1019	0	651	1440	55	20
0	-8363	1031	0	719	1440	55	21
0	-8354	1050	0	749	1440	55	21
0	-8346	1069	0	779	1440	55	21
0	-8338	1080	0	812	1440	55	21
0	-8329	1082	0	809	1440	55	21
0	-8321	1083	0	806	1440	55	21
0	-8313	1151	0	809	1440	55	0
0	-8304	1149	0	801	1440	55	0
0	-8296	1147	0	793	1440	55	0
0	-8288	1068	1042	716	591	55	22
0	-8279	1064	522	724	1015	55	22
0	-8271	1061	0	732	1440	55	22
0	-8263	1025	1008	694	575	55	22
0	-8254	1034	500	684	1010	55	22
0	-8246	1043	0	674	1440	55	22
0	-8238	1076	1032	725	582	55	22
0	-8229	1070	516	728	1011	55	22
0	-8221	1063	0	732	1440	55	22
0	-8213	1037	0	688	1440	55	22
0	-8204	1089	0	735	1440	55	22
0	-8196	1141	0	782	1440	55	22
0	-8188	1136	1029	778	580	55	22
0	-8179	1086	513	726	1011	55	22
0	-8171	1037	0	674	1440	55	22
0	-8163	987	1064	634	619	55	22
0	-8154	1043	531	669	1030	55	22
0	-8146	1099	0	704	1440	55	22
0	-8138	1171	1043	792	600	55	23
0	-8129	1121	521	759	1021	55	23
0	-8121	1072	0	727	1440	55	23
0	-8113	1065	0	752	1440	55	23
0	-8104	1093	0	795	1440	55	23
0	-8096	1121	0	837	1440	55	23
0	-8088	1199	1057	921	606	55	0
0	-8079	1206	525	926	1026	55	0
0	-8071	1213	0	931	1440	55	0
0	-8063	1118	1071	782	634	55	24
0	-8054	1073	535	731	1037	55	24
0	-8046	1027	0	679	1440	55	24
0	-8038	1070	1034	720	580	55	24
0	-8029	1116	517	762	1010	55	24
0	-8021	1163	0	804	1440	55	24
0	-8013	1132	1015	787	575	55	24
0	-8004	1147	506	819	1009	55	24
0	-7996	1163	0	851	1440	55	24
0	-7988	1206	1039	894	593	55	24
0	-7979	1139	521	835	1016	55	24
0	-7971	1071	0	775	1440	55	0
0	-7963	1000	1051	666	618	55	0
0	-7954	1057	526	809	1029	55	0
0	-7946	1115	0	953	1440	55	0
0	-7938	1139	1077	1012	627	55	0
0	-7930	1177	540	918	1032	55	0
0	-7921	1214	0	823	1440	55	25
0	-7913	1201	1066	803	611	55	25
0	-7904	1123	532	751	1026	55	25
0	-7896	1045	0	699	1440	55	25
0	-7888	1086	0	768	1440	55	25
0	-7879	1079	0	764	1440	55	25
0	-7871	1071	0	759	1440	55	25
0	-7863	1069	1067	794	600	55	25
0	-7855	1104	534	842	1020	55	25
0	-7846	1140	0	889	1440	55	25
0	-7838	1079	1153	722	715	55	0
0	-7830	1098	577	734	1077	55	0
0	-7821	1117	0	746	1440	55	0
0	-7813	1265	1101	1006	658	55	0
0	-7805	1203	551	955	1048	55	0
0	-7796	1141	0	904	1440	55	0
0	-7788	996	1116	663	683	55	0
0	-7780	1014	558	677	1061	55	0
0	-7771	1031	0	690	1440	55	0
0	-7763	1060	1164	774	711	55	0
0	-7755	1092	582	820	1076	55	0
0	-7746	1124	0	866	1440	55	0
0	-7738	1107	0	795	1440	55	0
0	-7730	1102	0	778	1440	55	0
0	-7721	1098	0	760	1440	55	0
0	-7713	1175	1086	832	618	55	26
0	-7704	1128	542	791	1030	55	26
0	-7696	1083	0	750	1440	55	26
0	-7688	1078	1055	751	631	55	26
0	-7679	1144	525	810	1038	55	26
0	-7671	1209	0	869	1440	55	0
0	-7663	1128	1057	817	621	55	27
0	-7655	1136	529	810	1031	55	27
0	-7646	1145	0	803	1440	55	27
0	-7638	1165	1048	808	613	55	27
0	-7630	1137	524	804	1027	55	27
0	-7621	1110	0	799	1440	55	27
0	-7613	1089	0	825	1440	55	27
0	-7605	1127	0	807	1440	55	27
0	-7596	1164	0	789	1440	55	27
0	-7588	1217	1187	690	754	55	0
0	-7580	1148	594	676	1097	55	0
0	-7571	1079	0	662	1440	55	0
0	-7563	1048	1112	786	680	55	0
0	-7555	1056	557	779	1059	55	0
0	-7546	1065	0	773	1440	55	0
0	-7538	1082	1172	661	747	55	0
0	-7530	1078	588	656	1093	55	0
0	-7521	1073	0	650	1440	55	0
0	-7513	1023	1100	687	642	55	0
0	-7504	1065	546	680	1044	55	0
0	-7496	1107	0	673	1440	55	0
0	-7488	1276	0	599	1440	55	0
0	-7480	1345	0	594	1440	55	0
0	-7471	1415	0	589	1440	55	0
0	-7463	1440	1268	519	399	55	0
0	-7454	1506	628	583	924	55	0
0	-7446	1571	0	646	1440	55	0
0	-7438	1615	0	555	1440	55	0
0	-7430	1659	0	465	1440	55	0
0	-7421	1702	0	375	1440	55	0
0	-7413	0	1963	1440	-484	55	0
0	-7405	0	0	1440	1440	55	0
0	-7396	2287	0	-102	1440	55	0
0	-7388	0	0	1440	1440	55	0
0	-7380	1670	0	-92	1440	55	0
0	-7371	1670	0	-92	1440	55	0
0	-7363	0	0	1440	1440	55	0
0	-7354	0	0	1440	1440	55	0
0	-7346	1053	0	-82	1440	55	0
0	-7338	0	0	1440	1440	55	0
0	-7330	0	0	1440	1440	55	0
0	-7321	0	0	1440	1440	55	0
0	-7313	2045	0	-14	1440	55	0
0	-7305	0	0	1440	1440	55	0
0	-7296	2045	0	-14	1440	55	0
0	-7288	0	0	1440	1440	55	0
0	-7280	2045	0	-14	1440	55	0
0	-7271	2045	0	-14	1440	55	0
0	-7263	0	0	1440	1440	55	0
0	-7255	0	0	1440	1440	55	0
0	-7246	0	0	1440	1440	55	0
0	-7238	0	0	1440	1440	55	0
0	-7230	0	0	1440	1440	55	0
0	-7221	0	0	1440	1440	55	0
0	-7213	0	0	1440	1440	55	0
0	-7205	0	0	1440	1440	55	0
0	-7196	0	0	1440	1440	55	0
0	-7188	0	0	1440	1440	55	0
0	-7180	0	0	1440	1440	55	0
0	-7171	0	0	1440	1440	55	0
0	-7163	0	0	1440	1440	55	0
0	-7155	0	0	1440	1440	55	0
0	-7146	0	0	1440	1440	55	0
0	-7138	0	0	1440	1440	55	0
0	-7130	0	0	1440	1440	55	0
0	-7121	0	0	1440	1440	55	0
0	-7113	0	0	1440	1440	55	0
0	-7105	0	0	1440	1440	55	0
0	-7096	0	0	1440	1440	55	0
0	-7088	0	0	1440	1440	55	0
0	-7080	0	0	1440	1440	55	0
0	-7071	0	0	1440	1440	55	0
0	-7063	0	0	1440	1440	55	0
0	-7055	0	0	1440	1440	55	0
0	-7046	0	0	1440	1440	55	0
0	-7038	0	0	1440	1440	55	0
0	-7030	0	0	1440	1440	55	0
0	-7021	0	0	1440	1440	55	0
0	-7013	0	0	1440	1440	55	0
0	-7005	0	0	1440	1440	55	0
0	-6996	0	0	1440	1440	55	0
0	-6988	0	0	1440	1440	55	0
0	-6980	0	0	1440	1440	55	0
0	-6971	0	0	1440	1440	55	0
0	-6963	0	0	1440	1440	55	0
0	-6955	0	0	1440	1440	55	0
0	-6946	0	0	1440	1440	55	0
0	-6938	0	0	1440	1440	55	0
0	-6930	0	0	1440	1440	55	0
0	-6921	0	0	1440	1440	55	0
0	-6913	0	0	1440	1440	55	0
0	-6905	0	0	1440	1440	55	0
0	-6896	0	0	1440	1440	55	0
0	-6888	0	0	1440	1440	55	0
0	-6880	0	0	1440	1440	55	0
0	-6871	0	0	1440	1440	55	0
0	-6863	0	0	1440	1440	55	0
0	-6855	0	0	1440	1440	55	0
0	-6846	0	0	1440	1440	55	0
0	-6838	0	0	1440	1440	55	0
0	-6830	0	0	1440	1440	55	0
0	-6821	0	0	1440	1440	55	0
0	-6813	0	0	1440	1440	55	0
0	-6805	0	0	1440	1440	55	0
0	-6796	0	0	1440	1440	55	0
0	-6788	0	0	1440	1440	55	0
0	-6780	0	0	1440	1440	55	0
0	-6771	0	0	1440	1440	55	0
0	-6763	0	0	1440	1440	55	0
0	-6755	0	0	1440	1440	55	0
0	-6746	0	0	1440	1440	55	0
0	-6738	0	0	1440	1440	55	0
0	-6730	0	0	1440	1440	55	0
0	-6721	0	0	1440	1440	55	0
0	-6713	0	0	1440	1440	55	0
0	-6705	0	0	1440	1440	55	0
0	-6696	0	0	1440	1440	55	0
0	-6688	0	0	1440	1440	55	0
0	-6680	0	0	1440	1440	55	0
0	-6671	0	0	1440	1440	55	0
0	-6663	0	0	1440	1440	55	0
0	-6655	0	0	1440	1440	55	0
0	-6646	0	0	1440	1440	55	0
0	-6638	0	0	1440	1440	55	0
0	-6630	0	0	1440	1440	55	0
0	-6621	0	0	1440	1440	55	0
0	-6613	0	0	1440	1440	55	0
0	-6605	0	0	1440	1440	55	0
0	-6596	0	0	1440	1440	55	0
0	-6588	0	0	1440	1440	55	0
0	-6580	0	0	1440	1440	55	0
0	-6571	0	0	1440	1440	55	0
0	-6563	0	0	1440	1440	55	0
0	-6555	0	0	1440	1440	55	0
0	-6546	0	0	1440	1440	55	0
0	-6538	0	0	1440	1440	55	0
0	-6530	0	0	1440	1440	55	0
