t,x,y,event_type,vel,
13112,144.46,84.775,0,2.4139
13120,142.07,82.985,0,0.76913
13128,142.93,83.644,0,0.87276
13137,143.78,84.303,0,0.87251
13145,144.64,84.961,0,1.443
13153,146.71,86.342,0,2.0152
13162,148.79,87.723,0,2.0203
13170,150.87,89.112,0,1.2029
13178,151.03,89.682,0,0.47718
13187,151.18,90.251,0,0.47718
13195,151.34,90.821,0,0.47709
13203,151.5,91.387,0,0.47709
13212,151.66,91.957,0,0.47943
13220,151.82,92.529,0,0.5856
13228,150.61,90.959,0,1.6076
13237,149.39,89.381,0,1.6126
13245,148.17,87.803,0,0.46627
13253,149.97,88.384,0,1.5291
13262,151.77,88.964,0,1.529
13270,153.57,89.544,0,0.24385
13278,152.19,89.397,0,1.1221
13287,150.81,89.249,0,1.118
13295,149.44,89.102,0,1.118
13303,148.06,88.954,0,1.1221
13312,146.68,88.806,0,1.118
13320,145.31,88.659,0,0.24556
13328,146.47,88.236,0,0.99756
13337,147.63,87.818,0,0.99715
13345,148.79,87.398,0,0.41843
13353,148.58,87.407,0,0.16994
13362,148.37,87.416,0,0.1659
13370,148.17,87.425,0,0.55326
13378,147.38,86.471,0,0.99955
13387,146.59,85.523,0,0.99386
13395,145.81,84.579,0,3.2345
13403,149.34,93.037,0,3.506
13411,148.51,92.821,0,0.68948
13420,147.69,92.605,0,0.20493
13428,148.38,92.331,0,0.60023
13436,149.07,92.057,0,0.59633
13445,149.75,91.784,0,1.7406
13453,144.93,90.874,0,1.5362
13461,146.04,92.607,0,1.662
13470,147.14,94.341,0,1.1566
13478,148.04,94.653,0,0.77052
13487,148.94,94.968,0,0.76657
13495,149.83,95.279,0,1.6761
13503,145.72,97.58,0,3.8082
13511,141.61,99.881,0,3.8113
13520,137.49,102.18,0,3.8111
13528,133.38,104.48,0,3.8078
13536,129.27,106.78,0,3.8259
13545,125.12,109.1,0,1.9757
13553,132.99,103.61,0,7.7908
13561,140.92,98.064,0,7.8207
13570,148.85,92.531,0,5.2559
13578,150.61,89.395,0,2.9071
13586,152.37,86.26,0,2.9067
13595,154.13,83.125,0,0.70681
13603,153.28,84.767,0,1.4869
13611,152.44,86.392,0,1.4837
13620,151.59,88.025,0,0.75099
13628,151.45,87.964,0,0.12718
13637,151.3,87.903,0,0.12718
13645,151.16,87.842,0,1.0142
13653,149.08,86.734,0,1.902
13661,147.01,85.625,0,1.9018
13670,144.93,84.518,0,0.85563
13678,145.08,84.756,0,0.22779
13687,145.23,84.995,0,0.22711
13695,145.38,85.231,0,0.22676
13703,145.53,85.469,0,0.22779
13712,145.68,85.708,0,0.22779
13720,145.83,85.946,0,0.3685
13728,146.14,86.495,0,0.5122
13737,146.45,87.051,0,0.51165
13745,146.75,87.604,0,0.51059
13753,147.06,88.157,0,0.51114
13761,147.37,88.706,0,0.51255
13770,147.68,89.263,0,69.533
13778,1.6396e-14,9.9102e-15,0,69.757
13786,NaN,NaN,4,NaN
13795,NaN,NaN,4,NaN
13803,NaN,NaN,4,NaN
13812,NaN,NaN,4,NaN
13820,NaN,NaN,4,NaN
13828,NaN,NaN,4,NaN
13836,NaN,NaN,4,NaN
13845,NaN,NaN,4,NaN
13853,NaN,NaN,4,NaN
13861,NaN,NaN,4,NaN
13870,NaN,NaN,4,NaN
13878,NaN,NaN,4,NaN
13886,NaN,NaN,4,NaN
13895,NaN,NaN,4,NaN
13903,NaN,NaN,4,NaN
13911,NaN,NaN,4,NaN
13920,NaN,NaN,4,NaN
13928,NaN,NaN,4,NaN
13936,NaN,NaN,4,NaN
13945,NaN,NaN,4,NaN
13953,NaN,NaN,4,NaN
13961,NaN,NaN,4,NaN
13970,NaN,NaN,4,NaN
13978,NaN,NaN,4,NaN
13986,NaN,NaN,4,NaN
13995,NaN,NaN,4,NaN
14003,NaN,NaN,4,NaN
14011,NaN,NaN,4,NaN
14020,NaN,NaN,4,NaN
14028,NaN,NaN,4,NaN
14036,NaN,NaN,4,NaN
14045,NaN,NaN,4,NaN
14053,NaN,NaN,4,NaN
14061,NaN,NaN,4,NaN
14070,NaN,NaN,4,NaN
14078,NaN,NaN,4,NaN
14086,NaN,NaN,4,NaN
14095,NaN,NaN,4,NaN
14103,NaN,NaN,4,NaN
14111,NaN,NaN,4,NaN
14120,NaN,NaN,4,NaN
14128,NaN,NaN,4,NaN
14136,NaN,NaN,4,NaN
14145,NaN,NaN,4,NaN
14153,NaN,NaN,4,NaN
14161,NaN,NaN,4,NaN
14170,NaN,NaN,4,NaN
14178,NaN,NaN,4,NaN
14186,NaN,NaN,4,NaN
14195,NaN,NaN,4,NaN
14203,NaN,NaN,4,NaN
14211,NaN,NaN,4,NaN
14220,NaN,NaN,4,NaN
14228,NaN,NaN,4,NaN
14236,NaN,NaN,4,NaN
14245,NaN,NaN,4,NaN
14253,NaN,NaN,4,NaN
14261,NaN,NaN,4,NaN
14270,NaN,NaN,4,NaN
14278,NaN,NaN,4,NaN
14286,NaN,NaN,4,NaN
14295,NaN,NaN,4,NaN
14303,NaN,NaN,4,NaN
14311,NaN,NaN,4,NaN
14320,NaN,NaN,4,NaN
14328,NaN,NaN,4,NaN
14336,NaN,NaN,4,NaN
14345,NaN,NaN,4,NaN
14353,NaN,NaN,4,NaN
14361,NaN,NaN,4,NaN
14370,NaN,NaN,4,NaN
14378,NaN,NaN,4,NaN
14386,NaN,NaN,4,NaN
14395,NaN,NaN,4,NaN
14403,NaN,NaN,4,NaN
14411,NaN,NaN,4,NaN
14420,NaN,NaN,4,NaN
14428,NaN,NaN,4,NaN
14436,NaN,NaN,4,NaN
14445,NaN,NaN,4,NaN
14453,NaN,NaN,4,NaN
14461,NaN,NaN,4,NaN
14470,NaN,NaN,4,NaN
14478,NaN,NaN,4,NaN
14486,NaN,NaN,4,NaN
14495,NaN,NaN,4,NaN
14503,NaN,NaN,4,NaN
14511,NaN,NaN,4,NaN
14520,NaN,NaN,4,NaN
14528,NaN,NaN,4,NaN
14536,NaN,NaN,4,NaN
14545,NaN,NaN,4,NaN
14553,NaN,NaN,4,NaN
14561,NaN,NaN,4,NaN
14570,NaN,NaN,4,NaN
14578,NaN,NaN,4,NaN
14586,NaN,NaN,4,NaN
14595,NaN,NaN,4,NaN
14603,NaN,NaN,4,NaN
14611,NaN,NaN,4,NaN
14620,NaN,NaN,4,NaN
14628,NaN,NaN,4,NaN
14636,NaN,NaN,4,NaN
14645,NaN,NaN,4,NaN
14653,NaN,NaN,4,NaN
14661,NaN,NaN,4,NaN
14670,NaN,NaN,4,NaN
14678,NaN,NaN,4,NaN
14686,NaN,NaN,4,NaN
14695,NaN,NaN,4,NaN
14703,NaN,NaN,4,NaN
14711,NaN,NaN,4,NaN
14720,NaN,NaN,4,NaN
14728,NaN,NaN,4,NaN
14736,NaN,NaN,4,NaN
14745,NaN,NaN,4,NaN
14753,143.75,104.22,1,0.2296
14761,143.5,104.1,1,0.22785
14770,143.24,103.98,1,1.7453
14778,143.09,99.802,1,3.3893
14786,142.94,95.601,1,3.3947
14795,142.78,91.41,1,2.608
14803,143.48,102.03,1,5.7005
14811,146.32,105.06,1,3.3576
14820,149.16,108.09,1,3.497
14828,149.8,112.98,1,1.8324
14836,146,111.34,1,3.3387
14845,142.22,109.7,1,1.1112
14853,143.69,109.85,1,1.1991
14861,145.17,110.01,1,1.1991
14870,146.64,110.16,1,1.2726
14878,146.9,107.38,1,1.6316
14886,147,106.14,1,1.0061
14895,147.11,104.9,1,1.8025
14903,146.02,101.79,1,1.524
14911,145.4,101.54,1,0.54048
14920,144.78,101.29,1,0.60249
14928,144.13,100.76,1,0.68321
14936,143.48,100.21,1,0.6801
14945,142.84,99.68,1,1.6425
14953,142.34,104.11,1,1.9424
14961,141.21,104.2,1,0.91278
14970,140.09,104.3,1,1.3896
14978,137.94,105.26,1,1.1078
14986,137.83,105.85,1,0.48848
14995,137.73,106.45,1,1.2006
15003,139.95,107.93,1,1.9715
15011,142.23,108.33,1,1.8795
15020,144.53,108.73,1,3.2063
15028,142.39,100.4,1,3.174
15036,142.34,101.19,1,0.64025
15045,142.28,101.98,1,1.8386
15053,143.96,105.44,1,1.2913
15061,143.09,105.07,1,1.2913
